,sm_milford_1_weekday,sm_milford_10_weekday,sm_milford_11_weekday,sm_milford_12_weekday,sm_milford_13_weekday,sm_milford_14_weekday,sm_milford_15_weekday,sm_milford_16_weekday,sm_milford_17_weekday,sm_milford_18_weekday,sm_milford_19_weekday,sm_milford_2_weekday,sm_milford_20_weekday,sm_milford_21_weekday,sm_milford_3_weekday,sm_milford_4_weekday,sm_milford_5_weekday,sm_milford_6_weekday,sm_milford_7_weekday,sm_milford_8_weekday,sm_milford_9_weekday,sm_milford_1_weekend,sm_milford_10_weekend,sm_milford_11_weekend,sm_milford_12_weekend,sm_milford_13_weekend,sm_milford_14_weekend,sm_milford_15_weekend,sm_milford_16_weekend,sm_milford_17_weekend,sm_milford_18_weekend,sm_milford_19_weekend,sm_milford_2_weekend,sm_milford_20_weekend,sm_milford_21_weekend,sm_milford_3_weekend,sm_milford_4_weekend,sm_milford_5_weekend,sm_milford_6_weekend,sm_milford_7_weekend,sm_milford_8_weekend,sm_milford_9_weekend
1985-08-30 05:00:00,0.0019643564945890637,0.01616078272621346,0.0012276120840691686,0.0028752789222776737,0.0034466105766637746,0.0036761813700053807,0.012171400003400104,0.0021273775839375352,0.004998584400735083,0.003992792621415034,0.01672033085270074,0.01711792303042633,0.006541291296857778,0.005027242206119794,0.018428600156487906,0.001626632713840554,0.008887796820460179,0.0005120603661309777,0.0008314652256862863,0.0026507834347365097,0.011332135061468752,0.0011639924459042805,0.0016466145630176566,0.0013664189486817327,0.0028249545331415454,0.002649251245856704,0.002170766897711087,0.008582423337665047,0.0020236931914290935,0.002881048446519302,0.0008242288496644033,0.0009640023173473531,0.007729259002658277,0.0023701409783281786,0.002163124507433852,0.0035389862273106933,0.0019245804166173322,0.008981468625567243,0.0004908479344387756,0.0007069695913011701,0.0025663775798199927,0.002459731288998282
1985-08-30 05:30:00,0.0052032092970906475,0.01851721190612263,0.0011678992607615894,0.005659292885764979,0.005051168930418758,0.010461056775490252,0.011905476524975088,0.002606294317218201,0.012892580189847467,0.009797106382746525,0.01647895577994857,0.022358236552724856,0.011990275418768674,0.010885619443649859,0.01957604362550001,0.0024075250546871374,0.008020076787870199,0.0005494068441003263,0.002013182604042197,0.005306129007131818,0.021356101120379386,0.0016969336998078272,0.004015376800795596,0.001489836859463277,0.00410852649619062,0.00360212624529166,0.0028995373545532563,0.009547112417494504,0.0025218772213084794,0.006071990859516504,0.0017430355079098199,0.0014305068224584288,0.009960880102534726,0.0028355500137303056,0.0026735149598596437,0.005803090131398424,0.0031564433149477416,0.007396792784644284,0.00045765048959750575,0.0006140868459307998,0.002789329028170687,0.002280419473537797
1985-08-30 06:00:00,0.011850580253967343,0.019979461970163117,0.0013552895902317881,0.010246856207586433,0.007524821649366357,0.015466672381523619,0.01732647885172143,0.003502218298098838,0.014802474211492209,0.015232938740627922,0.004009408451954691,0.02318374942336889,0.022449446065285636,0.013005013837269453,0.021604011563756128,0.0034030739240609904,0.006733029742902951,0.000565413175134164,0.005071993627912284,0.010072250548630798,0.024474043461914913,0.0034969611592092983,0.009454019862990642,0.0014838919224509015,0.007543120864310041,0.006434223575599925,0.005796826083454722,0.014445514913499158,0.0030102816136536995,0.00947041155509954,0.0059998865039577924,0.002460231346340702,0.012716939805918374,0.002897111438961196,0.003476364834994718,0.010200606065199028,0.0038976021660956416,0.007288936809839416,0.0005160840011054422,0.0003651923518556997,0.0029754353810618906,0.0019105188603265883
1985-08-30 06:30:00,0.01627031975933619,0.01797769374358403,0.0016986936132644469,0.015572714357022847,0.009533290008158106,0.019470311787284342,0.021677209832074707,0.00541588826256967,0.014713824569223814,0.019095068156645863,0.002124343939797981,0.01995742647103728,0.03344057585644191,0.016351742347693363,0.020105742780681213,0.006520107956108666,0.003872221870169742,0.0006911613009146793,0.010843142996643861,0.016600771430175975,0.024428129441179502,0.008395174660829056,0.016626178436792514,0.0016861686672003488,0.013410968055980167,0.009495510165398551,0.006602035022671173,0.01965337035597968,0.004156322496496582,0.010980790067841775,0.008795692601801509,0.003589617893590815,0.011872615656385685,0.005088130057993871,0.004894633464561184,0.01687000764119814,0.005955536679430638,0.0036496969310986587,0.00047192088443877555,0.00036577344549605054,0.0036375248126883056,0.0021266562217000452
1985-08-30 07:00:00,0.020356525456155367,0.0120426410119721,0.0021710169724708864,0.020232207648873908,0.011281400876177732,0.019518455765457562,0.02335065126925001,0.007996948493898938,0.011878590989005117,0.026204684125804345,0.0006284144227416775,0.014861763395188958,0.034893690569214715,0.01758366765523952,0.01528806201116424,0.007865806733550001,0.004978708281330264,0.0019585602386358327,0.016554694813674893,0.023889210401236663,0.018805702974713973,0.013115714195809699,0.02126854090350727,0.0023517524058199414,0.01771523608663523,0.01211688091533923,0.006390563433606757,0.023701442596661633,0.00644562958089693,0.012439600066609893,0.012341524377216168,0.007557270644465219,0.01511530464860871,0.009854184998957138,0.0095407672765584,0.02371808512153025,0.0073822681468487285,0.0035884427039585423,0.00033407745396825395,0.0017901237586304985,0.004568571393497277,0.0030584308174441124
1985-08-30 07:30:00,0.02035016406094218,0.019427749538958795,0.0038277809423043147,0.022904316084849198,0.014157991102928685,0.012655748802059701,0.023369510976048776,0.010761949032657253,0.004252050213560897,0.02815084321465557,0.0006353726619082233,0.012211951775304434,0.03495954554567653,0.014362191092035913,0.013115999516414335,0.008560220697354185,0.0056163381879239,0.005352983924920209,0.02258072166738349,0.025573564440642564,0.008203604942922407,0.016136316266742223,0.026709762838607678,0.0036968828787719184,0.020823943829138585,0.015142644310635087,0.007055069840287498,0.024906932924230456,0.009588368372018029,0.01267755259334638,0.014224838443429356,0.010675922826172102,0.018930414686655402,0.016264715926439174,0.011397673522847504,0.02761719228128328,0.008352953102954865,0.004605044493914568,0.00232626967741116,0.004815742372796838,0.007365575450202041,0.003846381774021538
1985-08-30 08:00:00,0.01630897704632203,0.02111029114921431,0.007919608965087529,0.0240824215011288,0.016680159960735796,0.007394735911206372,0.021273649008276795,0.013589123016868546,0.0022022598259299215,0.028892061398207103,0.000631563082937219,0.011423321689491993,0.02846410158649763,0.014972662171746916,0.00778415218936019,0.011014326999526432,0.007368978454758317,0.011905551909831344,0.02510700658573423,0.02376518544709921,0.0043501356825470855,0.016833182450679905,0.027714129411711478,0.007093790485949703,0.02093510485956441,0.017655661365965258,0.00655295856148348,0.022399700816691417,0.01195306490395832,0.01224923286673079,0.013423225034858243,0.013554063784472107,0.02112785040500454,0.0219066829087504,0.015161313915148467,0.03206576837276659,0.012319447160987578,0.0043522345635705366,0.00826510578212883,0.008725740326329215,0.01160376336084,0.008335716949640411
1985-08-30 08:30:00,0.013577617880521291,0.022153492321022414,0.010405691363711706,0.024254965820940104,0.019019317092398673,0.002987034343788045,0.018781163165114967,0.015064025842290172,0.0019627199010882356,0.029508516774421494,0.000966121143250619,0.01058221285338953,0.02025408609706779,0.014720478275422944,0.00636177480127675,0.013588472595682296,0.009347484583285052,0.019355219155889447,0.023806513495762818,0.02042784799109995,0.002831227088863757,0.014943895480379558,0.03021451502747416,0.010043985776027855,0.018094132972591524,0.01817800211828093,0.010248048299728568,0.019020560727919383,0.01530704693774455,0.014748626044736982,0.015227310706575554,0.01753865217201374,0.02333824824712565,0.023794940714729325,0.0214557256217464,0.03435362056579564,0.017341181755481754,0.008070830376283415,0.017712440960856602,0.014287122010587721,0.017509432362906613,0.011392127959917566
1985-08-30 09:00:00,0.009337493874011293,0.01878084141883202,0.012367534522213217,0.024297054902065334,0.020693956424775194,0.0011650613545004242,0.01653105617240904,0.0158062277083894,0.0017388096054949224,0.02501422010402061,0.0012647314032663655,0.009377644110950283,0.018132730725724088,0.015407766759385596,0.006938053376496495,0.017581068051612407,0.010851901016353551,0.023888009342499884,0.021419427644534954,0.014860975411538786,0.0030176648971466887,0.011391931261935648,0.03500556275569906,0.012252691163342468,0.015825496398691203,0.018001356552320366,0.014815678333596784,0.01478922479707406,0.015695294082712,0.016029740899741032,0.015603039639832728,0.01798385027800252,0.02337295818641735,0.027844205662744426,0.021172883706037433,0.033463714027656966,0.020679749653442877,0.011774483721706579,0.029050818753603998,0.01890624884630787,0.02291350780076764,0.01641670662191053
1985-08-30 09:30:00,0.007417859954962328,0.009869835349587032,0.014200531843505351,0.0242509656694429,0.01903886611751792,0.000896373190769981,0.014116934165638554,0.016187495498925276,0.0014997380105539171,0.021895039106659613,0.001369320456649071,0.007950408461784072,0.01688267948280879,0.016895476544459644,0.0075171863957906385,0.021997662924475938,0.01222966668028142,0.024197730761190382,0.018668426768758746,0.011931919027941107,0.0035023048837498514,0.009362597727614089,0.03364294842731337,0.014284035100593888,0.014477806746340607,0.016419846015269985,0.018157479225182113,0.010888238079025114,0.015416673495586824,0.01491609945225242,0.016430103054785566,0.01996761030485327,0.023045700343066237,0.030043459487462572,0.021720659662396793,0.03304560792441323,0.023466560061822628,0.014595576439959328,0.03651126362744182,0.023570378882680584,0.026486019407435946,0.022660926414566705
1985-08-30 10:00:00,0.006096061864705368,0.0065911611105837235,0.014664241931401329,0.02424674428263151,0.0173361732330692,0.0007544411355652936,0.011793346224786698,0.015562134276060511,0.0013365240902001537,0.019471157865621924,0.0015988292913957005,0.0061335156015882575,0.016301027702302406,0.018204369593428922,0.007897246027846236,0.02612285516442094,0.013493244406446258,0.020375301201641122,0.018083384615323567,0.011589014061535058,0.0035600667316867773,0.00865134055535546,0.031438165802121304,0.015585286506715135,0.013581213111352675,0.01328456724901361,0.01968969124197554,0.009693186412324958,0.014836137391820204,0.01471003307292754,0.01785197502170212,0.020522592425968853,0.02051540217159745,0.03170442363866453,0.019722819220476667,0.03027642238055464,0.025298836661136085,0.01766967366267573,0.036291027782371005,0.026610291044677083,0.0261548048489557,0.02583130391177314
1985-08-30 10:30:00,0.006343846238105211,0.004979669431373814,0.014362107337535672,0.023567898251664963,0.01558408563992059,0.0006598013724020548,0.010671867608075137,0.016721218443635142,0.0014372460154266145,0.01853178840464535,0.0016146829621553082,0.004243546725005759,0.01789111517027274,0.019194768143457136,0.007238377514749334,0.028512582078234032,0.014301710676680393,0.01664373036666876,0.018017804267392037,0.010217285367301071,0.0038095347665628746,0.006862602098401372,0.024501950123063616,0.015616871540364527,0.013829113377355175,0.011937301884245705,0.017381206043963454,0.00905700481807035,0.011892174145784605,0.014027673755328623,0.017976022161472514,0.018363644616483925,0.018331984827409182,0.032467040115555394,0.014914109031400355,0.026385824768701296,0.026139888798912124,0.018791574180709536,0.03246332679115626,0.026981413595955465,0.024134404726466496,0.03196023334350084
1985-08-30 11:00:00,0.008542902765678326,0.0046871486480448725,0.013480480965723688,0.022415028420080165,0.013953348525571027,0.0005205977973615235,0.010750133724169886,0.01606507219883554,0.0017911968040338145,0.016778527819488333,0.0014928776035936827,0.003486428359367511,0.018142581896963116,0.01836890374857319,0.006224996489576532,0.02993546140057874,0.016048630138415745,0.013813693736952501,0.017576249937442865,0.0101663758341799,0.003330585698059831,0.008108955393797562,0.018749652693600738,0.015603107194742347,0.015317201035158778,0.01172228773165336,0.015718501370710434,0.009906532278655096,0.0119140959637925,0.014037887138262982,0.017984996598132484,0.018350290995527197,0.016126619702269935,0.028660096752849785,0.01516426852618597,0.024331404237693498,0.026945962089521398,0.020409476391004405,0.023109238423535988,0.02862567476129688,0.02198711847118452,0.03580882387985189
1985-08-30 11:30:00,0.009369087187336615,0.004558381725676134,0.01086543872982389,0.020853065526293867,0.013577739288674373,0.0005058631895579558,0.011542233901822522,0.014428483490340694,0.0016020975432832847,0.014402837234807682,0.0014711433501291998,0.002809564686942307,0.01742172767208727,0.016916842843493915,0.004463189690926428,0.029649824793646737,0.014840092804541866,0.012527682679331428,0.01531838382767173,0.010844381154507197,0.002895088226475169,0.008742514028957633,0.014609876887725807,0.014326748827997338,0.015873891803118628,0.012198826794681197,0.01534433895264948,0.01043610393395949,0.011455036272404628,0.014326915913665958,0.018441897211861544,0.018242802888536216,0.01347482919241573,0.02622965723298693,0.01689672383952028,0.022579048868704623,0.029141917555975165,0.021380134101422026,0.014686556032426017,0.028047644022243003,0.019098925555575512,0.03654396632158884
1985-08-30 12:00:00,0.009484082014586996,0.004303261712323356,0.007604339463857662,0.019544859956160045,0.012929384612763765,0.00039938396986263043,0.012315406744537568,0.013523337376748892,0.0017301917650385124,0.01208132745486423,0.0015939107633687003,0.0026927529217892787,0.017956707779013134,0.014578293747021256,0.0030301485188810773,0.028036391869175434,0.01447673667274187,0.014951401432373975,0.012297617537848825,0.009985889052779718,0.0032310233674838233,0.009326704318086937,0.012800870141495651,0.010951292384486886,0.016977180036925683,0.012096442791307858,0.013993730518485906,0.010406487561606193,0.012202257095101988,0.013502373056191425,0.016890210394188962,0.016490290237818093,0.011622239092558528,0.022112887124934637,0.01957522703670171,0.019013567300629888,0.0290865879320615,0.021601249243047894,0.013058609951531918,0.02741293917449048,0.01967307375391599,0.03685889490055798
1985-08-30 12:30:00,0.00871743641925043,0.004242378882241025,0.006164278749785958,0.01803263062612349,0.012151104972742518,0.00030286112937549705,0.01263106445001985,0.011550307292078541,0.0016833826611093086,0.009569092225976631,0.0014743528111878118,0.002808439664841077,0.01657006999122765,0.013192100058502803,0.0027690401448708392,0.025810439405402213,0.013574443769711815,0.015530217762034719,0.009528334169446633,0.010395110637988486,0.0030112955066478398,0.010073986556728655,0.01310628450638722,0.009133104725750622,0.01881030291697066,0.011185175955365095,0.013804396027520826,0.010999405898992051,0.013782089163541277,0.011660410630787647,0.01565204829199619,0.017778402025200733,0.010092116011696826,0.020153853484229246,0.02055547615731505,0.01689888059158731,0.026466062266946318,0.021537161894820786,0.012705863995788368,0.026875527203067916,0.018573620275863966,0.03480367407612844
1985-08-30 13:00:00,0.0066677715312720215,0.00471719429422913,0.005424825503995042,0.01783425601570738,0.012556790587494772,0.0002838831620112578,0.012443473219211926,0.010694433599222104,0.0017762008300242311,0.007885118458917364,0.0014950802263677446,0.002528307392181679,0.016126508927441923,0.012987627853852452,0.0023250269954371997,0.02426418014992248,0.011234792608569263,0.013402768539557495,0.008233355465797582,0.011391820999905895,0.0029794117967602085,0.008522461022743762,0.01139911861641594,0.00830325626451945,0.01837866532550046,0.010126001275150412,0.013282255943562518,0.011432278364321698,0.012941978013593172,0.009449569312092704,0.015249163775776666,0.016873437792328232,0.00785767553766041,0.019554047020794243,0.019847979702827735,0.013346088795208745,0.026614076322384893,0.02135698928119614,0.011096523480426602,0.024191591928221172,0.019818196157893743,0.033048395558013206
1985-08-30 13:30:00,0.0060059283961426905,0.0055590692808553015,0.004989506525675238,0.01793697263878089,0.013669847781473524,0.00038804916017844333,0.01101344058380467,0.010917686385500273,0.0020552241364391634,0.008295526502324608,0.0016657499561944626,0.0026259372263451033,0.01866931013356949,0.01305709294017002,0.002834549929470639,0.02428269950097897,0.012716778382208277,0.011645464611599179,0.00802975915550187,0.012571147796524705,0.0031256048849930486,0.007413272516605731,0.011821566945813202,0.007276621559811349,0.018711879410729822,0.010198926837696302,0.011728846808002302,0.011268154472110364,0.013094772284183624,0.008639588041447816,0.01557276839789017,0.014276621811683888,0.005565155589910643,0.016671839450186132,0.019044430968109073,0.01152618277678432,0.024833206427364536,0.020448505303763298,0.010942415180009641,0.021532571720783225,0.01949690777482419,0.035080241387020275
1985-08-30 14:00:00,0.005783357733103831,0.0059309930494002355,0.004144546922667529,0.018018155071581828,0.014246078552176508,0.0005358814077735399,0.009768576888057205,0.01002102026425851,0.0022640957148573455,0.009590468501876897,0.0013612188873784472,0.0032338737778549896,0.021772762426813395,0.01422346203084669,0.00332350894543824,0.023897740255014184,0.011431103854242432,0.009875471019637599,0.007957138165029413,0.014117050948567121,0.002626571365573801,0.005555871657914928,0.01266106275307539,0.007434464568197381,0.018404306270602556,0.011334191547628162,0.011443817754787618,0.01173859596788621,0.011493318052180958,0.008701663867558048,0.015092924492107293,0.014548130522429667,0.003997635473811178,0.015993583885086093,0.01878654416903738,0.009915026887002801,0.025436851510654876,0.020910642926100686,0.009712941865149488,0.019442046612927855,0.018898842204548977,0.03432618976604989
1985-08-30 14:30:00,0.005939753888470291,0.007213038245424613,0.0035559562379414685,0.018721910176393235,0.015704359194779256,0.0006410626610828911,0.009942974730035293,0.009204910361122537,0.0019893153265932773,0.010840595978720623,0.0018733359697204474,0.0050140971992013745,0.02559122889929877,0.015064910729008191,0.004289600758607343,0.023743093716363264,0.01176628994889743,0.007040294454300323,0.008643541320065888,0.014502056831333729,0.002665876256679649,0.004640449934215693,0.012154840959813618,0.007697306222960554,0.017210446013465372,0.013456732472378042,0.012538372129401804,0.010811871024074216,0.011048531221322907,0.011000900511818207,0.015072540537901177,0.013579661246732622,0.004178731671257857,0.017172595727256833,0.01837596941473353,0.008602001132934425,0.02581724957494589,0.021746946203462736,0.005995067629658943,0.018552277954475817,0.0193597259462938,0.03396563633740719
1985-08-30 15:00:00,0.005831567104202686,0.008000238666900373,0.003956180045735009,0.01871936835756664,0.016614599376039752,0.0009164942401618066,0.009147291623084017,0.00910002758663515,0.0014524047166742874,0.013042846895533464,0.0025004481658047186,0.006860193953008064,0.028493257716529455,0.015653480220431313,0.006160354468841826,0.02397586710430907,0.011894136642353474,0.009163948821459088,0.009394190749388605,0.015510596110211303,0.0037721803907030376,0.0048070069263736305,0.013189803634260013,0.007086326218629313,0.01513348748515227,0.0160110356405997,0.012822149086334849,0.009652889553444212,0.011230392817281786,0.013225175265498856,0.015219771898361167,0.012451866578911902,0.00504454557579976,0.02004826310467537,0.017463564386304226,0.007940623642513616,0.025345385310908512,0.01961567480363286,0.008294408235023202,0.018561658670134523,0.01861464516926488,0.035368936767358805
